2007 NAICS US,2007 NAICS US TITLE,ISIC 4.0,ISIC Revision 4.0 Title,"Notes:  link content based on NAICS definition, entire NAICS industry if blank"
522190,Other Depository Credit Intermediation,6419,Other monetary intermediation, 
522210,Credit Card Issuing,6492,Other credit granting, 
522220,Sales Financing,6491,Financial leasing,establishments providing a combination of sales financing and finance leasing (finance leasing primary). 
522220,Sales Financing,6492,Other credit granting,except units providing a combination of sales financing and financial leasing with financial leasing primary
522291,Consumer Lending,6492,Other credit granting, 
522292,Real Estate Credit,6492,Other credit granting, 
522293,International Trade Financing,6492,Other credit granting, 
522294,Secondary Market Financing,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.", 
522298,All Other Nondepository Credit Intermediation,6411,Central banking,national office supervising credit unions (similar to oversight of banks by Central Bank)
522298,All Other Nondepository Credit Intermediation,6492,Other credit granting,except credit union oversight and factoring accounts receivable
522298,All Other Nondepository Credit Intermediation,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",factoring accounts receivable
522310,Mortgage and Nonmortgage Loan Brokers,6619,Other activities auxiliary to financial service activities, 
522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",6619,Other activities auxiliary to financial service activities, 
522390,Other Activities Related to Credit Intermediation,6419,Other monetary intermediation, 
523110,Investment Banking and Securities Dealing,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.", 
523120,Securities Brokerage,6612,Security and commodity contracts brokerage, 
523130,Commodity Contracts Dealing,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",except foreign currency exchanges
523130,Commodity Contracts Dealing,6612,Security and commodity contracts brokerage,foreign currency exchanges (selling currency to the public)
523140,Commodity Contracts Brokerage,6612,Security and commodity contracts brokerage, 
523210,Securities and Commodity Exchanges,6611,Administration of financial markets, 
523910,Miscellaneous Intermediation,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",except buying and selling real estate as a trading stock
523910,Miscellaneous Intermediation,6810,Real estate activities with own or leased property,buying and selling of real estate as a trading stock of the seller 
523920,Portfolio Management,6630,Fund management activities, 
523930,Investment Advice,6619,Other activities auxiliary to financial service activities, 
523991,"Trust, Fiduciary, and Custody Activities",6619,Other activities auxiliary to financial service activities, 
523999,Miscellaneous Financial Investment Activities,6612,Security and commodity contracts brokerage,gas and oil lease brokers offices
523999,Miscellaneous Financial Investment Activities,6619,Other monetary intermediation,except gas and oil lease brokers offices
524113,Direct Life Insurance Carriers,6511,Life insurance, 
524114,Direct Health and Medical Insurance Carriers,6512,Non-life insurance, 
524126,Direct Property and Causality Insurance Carriers,6512,Non-life insurance, 
524127,Direct Title Insurance Carriers,6512,Non-life insurance, 
524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",6512,Non-life insurance, 
524130,Reinsurance Carriers,6520,Reinsurance, 
524210,Insurance Agencies and Brokerages,6622,Activities of insurance agents and brokers, 
524291,Claims Adjusting,6621,Risk and damage evaluation, 
524292,Third Party Administration of Insurance and Pension Funds,6629,Other activities auxiliary to insurance and pension funding, 
524298,All Other Insurance Related Activities,6629,Other activities auxiliary to insurance and pension funding, 
525110,Pension Funds,6530,Pension funding, 
525120,Health and Welfare Funds,6430,"Trusts, funds and similar financial entities", 
525190,Other Insurance Funds,6430,"Trusts, funds and similar financial entities", 
525910,Open-End Investment Funds,6430,"Trusts, funds and similar financial entities", 
525920,"Trusts, Estates, and Agency Accounts",6430,"Trusts, funds and similar financial entities", 
525990,Other Financial Vehicles,6430,"Trusts, funds and similar financial entities", 
531110,Lessors of Residential Buildings and Dwellings,6810,Real estate activities with own or leased property, 
531120,Lessors of Nonresidential Buildings (except Miniwarehouses),6810,Real estate activities with own or leased property, 
531130,Lessors of Miniwarehouses and Self-Storage Units,6810,Real estate activities with own or leased property, 
531190,Lessors of Other Real Estate Property,6810,Real estate activities with own or leased property, 
531210,Offices of Real Estate Agents and Brokers,6820,Real estate activities on a fee or contract basis, 
531311,Residential Property Managers,6820,Real estate activities on a fee or contract basis, 
531312,Nonresidential Property Managers,6820,Real estate activities on a fee or contract basis, 
531320,Offices of Real Estate Appraisers,6820,Real estate activities on a fee or contract basis, 
531390,Other Activities Related to Real Estate,6820,Real estate activities on a fee or contract basis, 
532111,Passenger Car Rental,7710,Renting and leasing of motor vehicles, 
532112,Passenger Car Leasing,7710,Renting and leasing of motor vehicles, 
532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",7710,Renting and leasing of motor vehicles,except rental and leasing of RVs
532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",7730,"Renting and leasing of other machinery, equipment and tangible goods",rental and leasing of RVs
532210,Consumer Electronics and Appliances Rental,7729,Renting and leasing of other personal and household goods, 
532220,Formal Wear and Costume Rental,7729,Renting and leasing of other personal and household goods, 
532230,Video Tape and Disc Rental,7722,Renting of video tapes and disks, 
532291,Home Health Equipment Rental,7729,Renting and leasing of other personal and household goods, 
532292,Recreational Goods Rental,7721,Renting and leasing of recreational and sporting goods,except rental of motorcycles
532292,Recreational Goods Rental,7730,"Renting and leasing of other machinery, equipment and tangible goods",rental of motorcycles
532299,All Other Consumer Goods Rental,7729,Renting and leasing of other personal and household goods, 
532310,General Rental Centers,7729,Renting and leasing of other personal and household goods,renting a range of commercial and household equipment including do-it-yourself equipment (primarily household)
532310,General Rental Centers,7730,"Renting and leasing of other machinery, equipment and tangible goods",except general rental centers primarily renting personal or household goods
532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",7730,"Renting and leasing of other machinery, equipment and tangible goods", 
532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",7730,"Renting and leasing of other machinery, equipment and tangible goods", 
532420,Office Machinery and Equipment Rental and Leasing,7730,"Renting and leasing of other machinery, equipment and tangible goods", 
532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,7730,"Renting and leasing of other machinery, equipment and tangible goods", 
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),7740,"Leasing of intellectual property and similar products, except copyrighted works", 
541110,Offices of Lawyers,6910,Legal activities, 
541120,Offices of Notaries,6910,Legal activities,null set in US: legal activities carried out by notaries
541191,Title Abstract and Settlement Offices,6910,Legal activities, 
541199,All Other Legal Services,6910,Legal activities, 
541211,Offices of Certified Public Accountants,6920,"Accounting, bookkeeping and auditing activities; tax consultancy", 
541213,Tax Preparation Services,6920,"Accounting, bookkeeping and auditing activities; tax consultancy", 
541214,Payroll Services,6920,"Accounting, bookkeeping and auditing activities; tax consultancy", 
541219,Other Accounting Services,6920,"Accounting, bookkeeping and auditing activities; tax consultancy", 
541310,Architectural Services,7110,Architectural and engineering activities and related technical consultancy, 
541320,Landscape Architectural Services,7110,Architectural and engineering activities and related technical consultancy, 
541330,Engineering Services,7110,Architectural and engineering activities and related technical consultancy, 
541340,Drafting Services,7110,Architectural and engineering activities and related technical consultancy, 
541350,Building Inspection Services,7110,Architectural and engineering activities and related technical consultancy, 
541360,Geophysical Surveying and Mapping Services,7110,Architectural and engineering activities and related technical consultancy,
541370,Surveying and Mapping (except Geophysical) Services,7110,Architectural and engineering activities and related technical consultancy, 
541380,Testing Laboratories,7120,Technical testing and analysis, 
541410,Interior Design Services,7410,Specialized design activities, 
541420,Industrial Design Services,7410,Specialized design activities, 
541430,Graphic Design Services,7410,Specialized design activities, 
541490,Other Specialized Design Services,7410,Specialized design activities, 
541511,Custom Computer Programming Services,6201,Computer programming activities, 
541512,Computer Systems Design Services,6202,Computer consultancy and computer facilities management services, 
541513,Computer Facilities Management Services,6202,Computer consultancy and computer facilities management services, 
541519,Other Computer Related Services,6209,Other information technology and computer service activities, 
541611,Administrative Management and General Management Consulting Services,7020,Management consultancy activities, 
541612,Human Resources and Executive Search Consulting Services,6629,Other activities auxiliary to insurance and pension funding,actuarial consulting services
541612,Human Resources and Executive Search Consulting Services,7020,Management consultancy activities,except actuarial consulting services
541613,Marketing Consulting Services,7020,Management consultancy activities, 
541614,"Process, Physical Distribution, and Logistics Consulting Services",7020,Management consultancy activities,except freight rate auditors and consultants
541614,"Process, Physical Distribution, and Logistics Consulting Services",7490,"Other professional, scientific and technical activities n.e.c.",freight rate auditors and consultants
541618,Other Management Consulting Services,7490,"Other professional, scientific and technical activities n.e.c.", 
541620,Environmental Consulting Services,7490,"Other professional, scientific and technical activities n.e.c.", 
541690,Other Scientific and Technical Consulting Services,7490,"Other professional, scientific and technical activities n.e.c.", 
541711,Research and Development in Biotechnology,7210,Research and experimental development on natural sciences and engineering, 
541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology) ",7210,Research and experimental development on natural sciences and engineering, 
541720,Research and Development in the Social Sciences and Humanities,7220,Research and experimental development on social sciences and humanities, 
541810,Advertising Agencies,7310,Advertising, 
541820,Public Relations Agencies,7020,Management consultancy activities, 
541830,Media Buying Agencies,7310,Advertising, 
541840,Media Representatives,7310,Advertising, 
541850,Display Advertising,7310,Advertising, 
541860,Direct Mail Advertising,7310,Advertising, 
541870,Advertising Material Distribution Services,7310,Advertising, 
541890,Other Services Related to Advertising,7310,Advertising, 
541910,Marketing Research and Public Opinion Polling,7320,Market research and public opinion polling, 
541921,"Photography Studios, Portrait",7420,Photographic activities, 
541922,Commercial Photography,7420,Photographic activities, 
541930,Translation and Interpretation Services,7490,"Other professional, scientific and technical activities n.e.c.", 
541940,Veterinary Services,7500,Veterinary activities, 
541990,"All Other Professional, Scientific, and Technical Services",6910,Legal activities,arbitration and conciliation services not provided by lawyers or paralegals 
541990,"All Other Professional, Scientific, and Technical Services",7490,"Other professional, scientific and technical activities n.e.c.","except arbitration and conciliation services, handwriting analysis and consumer credit and debt counseling services"
541990,"All Other Professional, Scientific, and Technical Services",8030,Investigation activities,handwriting analysis services and expert services 
541990,"All Other Professional, Scientific, and Technical Services",8890,Other social work activities without accommodation,consumer credit and debt counseling services
551111,Offices of Bank Holding Companies,6420,Activities of holding companies, 
551112,Offices of Other Holding Companies,6420,Activities of holding companies, 
551114,"Corporate, Subsidiary, and Regional Managing Offices",7010,Activities of head offices, 
561110,Office Administrative Services,8211,Combined office administrative service activities, 
561210,Facilities Support Services,8110,Combined facilities support services,except private contract operation of prisons
561210,Facilities Support Services,8423,Public order and safety activities,private contract operation of prisons
561311,Employment Placement Agencies,7810,Activities of employment placement agencies, 
561312,Executive Search Services,7810,Activities of employment placement agencies, 
561320,Temporary Help Services,7820,Temporary employment agency activities, 
561330,Professional Employer Organizations,7830,Other human resources provision, 
561410,Document Preparation Services,8219,"Photocopying, document preparation and other specialized office support activities", 
561421,Telephone Answering Services,8220,Activities of call centres, 
561422,Telemarketing Bureaus and Other Contact Centers,8220,Activities of call centres, 
561431,Private Mail Centers,8219,"Photocopying, document preparation and other specialized office support activities", 
561439,Other Business Service Centers (including Copy Shops),8219,"Photocopying, document preparation and other specialized office support activities", 
561440,Collection Agencies,8291,Activities of collection agencies and credit bureaus,except tax collection on a contract or fee basis
561440,Collection Agencies,8411,General public administration activities,tax collection on a contract or fee basis
561450,Credit Bureaus,8291,Activities of collection agencies and credit bureaus, 
561491,Repossession Services,8299,Other business support activities n.e.c., 
561492,Court Reporting and Stenotype Services,8299,Other business support activities n.e.c., 
561499,All Other Business Support Services,8292,Packaging activities,barcode attaching services (labeling services)
561499,All Other Business Support Services,8299,Other business support activities n.e.c.,except barcode attaching services (labeling services)
561510,Travel Agencies,7911,Travel agency activities, 
561520,Tour Operators,7912,Tour operator activities, 
561591,Convention and Visitors Bureaus,7990,Other reservation service and related activities, 
561599,All Other Travel Arrangement and Reservation Services,7990,Other reservation service and related activities, 
561611,Investigation Services,8010,Private security activities,"fingerprinting, polygraph services"
561611,Investigation Services,8030,Investigation activities,except fingerprinting and polygraph services
561612,Security Guards and Patrol Services,8010,Private security activities, 
561613,Armored Car Services,8010,Private security activities, 
561621,Security Systems Services (except Locksmiths),8020,Security systems service activities, 
561622,Locksmiths,8020,Security systems service activities, 
561710,Exterminating and Pest Control Services,8129,Other building and industrial cleaning activities, 
561720,Janitorial Services,8121,General cleaning of buildings,except cleaning transport equipment and window cleaning services
561720,Janitorial Services,8129,Other building and industrial cleaning activities,"cleaning of transport equipment, window cleaning services"
561730,Landscaping Services,8130,Landscape care and maintenance service activities, 
561740,Carpet and Upholstery Cleaning Services,9601,Washing and (dry-) cleaning of textile and fur products, 
561790,Other Services to Buildings and Dwellings,4390,Other specialized construction activities,power washing and other exterior cleaning
561790,Other Services to Buildings and Dwellings,8129,Other building and industrial cleaning activities,except power washing and other exterior cleaning
561910,Packaging and Labeling Services,8292,Packaging activities, 
561920,Convention and Trade Show Organizers,8230,Organization of conventions and trade shows, 
561990,All Other Support Services,1313,Finishing of textiles,"cloth cutting, winding, or bolting for the trade"
561990,All Other Support Services,8299,Other business support activities n.e.c.,"except cloth cutting for the trade, motor vehicle license issuing on a contract or fee basis and commercial fire fighting services"
561990,All Other Support Services,8413,Regulation of and contribution to more efficient operation of business,vehicle license issuing on a contract or fee basis
561990,All Other Support Services,8423,Public order and safety activities,commercial fire fighting
562111,Solid Waste Collection,3811,Collection of non-hazardous waste, 
562112,Hazardous Waste Collection,3812,Collection of hazardous waste, 
562119,Other Waste Collection,3811,Collection of non-hazardous waste, 
562211,Hazardous Waste Treatment and Disposal,3822,Treatment and disposal of hazardous waste, 
562212,Solid Waste Landfill,3821,Treatment and disposal of non-hazardous waste, 
562213,Solid Waste Combustors and Incinerators,3821,Treatment and disposal of non-hazardous waste,except treatment and filtration of nonhazardous industrial waste water (not part of sewer system) 
562219,Other Nonhazardous Waste Treatment and Disposal,3700,Sewerage,treatment and filtration of nonhazardous industrial waste water (not part of sewer system) 
562219,Other Nonhazardous Waste Treatment and Disposal,3821,Treatment and disposal of non-hazardous waste, 
562910,Remediation Services,3900,Remediation activities and other waste management services, 
562920,Materials Recovery Facilities,3830,Materials recovery, 
562991,Septic Tank and Related Services,3700,Sewerage, 
562998,All Other Miscellaneous Waste Management Services,3700,Sewerage, 
611110,Elementary and Secondary Schools,8510,Pre-primary and primary education,"preschools, kindergartens, elementary schools, and associated school boards"
611110,Elementary and Secondary Schools,8521,Secondary education,"jr. high schools, high schools, and associated school boards"
611110,Elementary and Secondary Schools,8522,Technical and vocational secondary education,technical and vocational high schools
611210,Junior Colleges,8530,Higher education, 
611310,"Colleges, Universities, and Professional Schools",8530,Higher education, 
611410,Business and Secretarial Schools,8522,Technical and vocational secondary education, 
611420,Computer Training,8549,Other education n.e.c., 
611430,Professional and Management Development Training,8549,Other education n.e.c., 
611511,Cosmetology and Barber Schools,8522,Technical and vocational secondary education, 
611512,Flight Training,8522,Technical and vocational secondary education,"except flight training not resulting in type rating (certificate for 747, 757, etc.) "
611512,Flight Training,8549,Other education n.e.c.,"flight training not resulting in type rating (certificate for 747, 757, etc.) "
611513,Apprenticeship Training,8522,Technical and vocational secondary education, 
611519,Other Technical and Trade Schools,8522,Technical and vocational secondary education, 
611610,Fine Arts Schools,8542,Cultural education, 
611620,Sports and Recreation Instruction,8541,Sports and recreation education, 
611630,Language Schools,8549,Other education n.e.c., 
611691,Exam Preparation and Tutoring,8510,Pre-primary and primary education,adult literacy programs
611691,Exam Preparation and Tutoring,8549,Other education n.e.c.,except adult literacy programs
611692,Automobile Driving Schools,8549,Other education n.e.c., 
611699,All Other Miscellaneous Schools and Instruction,8541,Sports and recreation education,"yoga instruction, card game instruction (such as bridge)"
611699,All Other Miscellaneous Schools and Instruction,8549,Other education n.e.c.,except yoga instruction and card game instruction
611710,Educational Support Services,8550,Educational support services, 
621111,Offices of Physicians (Except Mental Health Specialists),8620,Medical and dental practice activities, 
621112,"Offices of Physicians, Mental Health Specialists",8620,Medical and dental practice activities, 
621210,Offices of Dentists,8620,Medical and dental practice activities, 
621310,Offices of Chiropractors,8690,Other human health activities, 
621320,Offices of Optometrists,8690,Other human health activities, 
621330,Offices of Mental Health Practitioners (except Physicians),8690,Other human health activities, 
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",8690,Other human health activities, 
621391,Offices of Podiatrists,8690,Other human health activities, 
621399,Offices of All Other Miscellaneous Health Practitioners,8690,Other human health activities, 
621410,Family Planning Centers,8620,Medical and dental practice activities,except family planning and counseling provided by medical professionals (except doctors) and family planning social services
621410,Family Planning Centers,8690,Other human health activities,"medical family planning centers, services by nurses and other medical professionals except doctors"
621410,Family Planning Centers,8890,Other social work activities without accommodation,"family planning counseling and services not provided by doctors, nurses, or other medical professionals "
621420,Outpatient Mental Health and Substance Abuse Centers,8620,Medical and dental practice activities,"except outpatient detoxification centers, drug addiction centers, mental health centers etc. without medical doctors providing services"
621420,Outpatient Mental Health and Substance Abuse Centers,8690,Other human health activities,"outpatient detoxification centers, drug addiction centers, mental health centers etc. without medical doctors providing services"
621491,HMO Medical Centers,8620,Medical and dental practice activities, 
621492,Kidney Dialysis Centers,8690,Other human health activities, 
621493,Freestanding Ambulatory Surgical and Emergency Centers,8620,Medical and dental practice activities, 
621498,All Other Outpatient Care Centers,8620,Medical and dental practice activities,"except nonmedical treatment facilities, biofeedback centers and sleep disorder centers"
621498,All Other Outpatient Care Centers,8690,Other human health activities,"nonmedical treatment facilities, biofeedback centers and sleep disorder centers"
621511,Medical Laboratories,8690,Other human health activities, 
621512,Diagnostic Imaging Centers,8690,Other human health activities, 
621610,Home Health Care Services,8690,Other human health activities, 
621910,Ambulance Services,8690,Other human health activities, 
621991,Blood and Organ Banks,8690,Other human health activities, 
621999,All Other Miscellaneous Ambulatory Health Care Services,8690,Other human health activities, 
622110,General Medical and Surgical Hospitals,8610,Hospital activities, 
622210,Psychiatric and Substance Abuse Hospitals,8610,Hospital activities, 
622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,8610,Hospital activities, 
623110,Nursing Care Facilities,8710,Residential nursing care facilities, 
623210,Residential Mental Retardation Facilities,8720,"Residential care activities for mental retardation, mental health, and substance abuse", 
623220,Residential Mental Health and Substance Abuse Facilities,8720,"Residential care activities for mental retardation, mental health, and substance abuse", 
623311,Continuing Care Retirement Communities,8730,Residential care activities for the elderly and disabled, 
623312,Homes for the Elderly,8730,Residential care activities for the elderly and disabled, 
623990,Other Residential Care Facilities,8790,Other residential care activities, 
624110,Child and Youth Services,8890,Other social work activities without accommodation, 
624120,Services for the Elderly and Persons with Disabilities,8810,Social work activities without accommodation for the elderly and disabled, 
624190,Other Individual and Family Services,8890,Other social work activities without accommodation, 
624210,Community Food Services,8890,Other social work activities without accommodation, 
624221,Temporary Shelters,8890,Other social work activities without accommodation, 
624229,Other Community Housing Services,8890,Other social work activities without accommodation, 
624230,Emergency and Other Relief Services,8890,Other social work activities without accommodation, 
624310,Vocational Rehabilitation Services,8890,Other social work activities without accommodation, 
624410,Child Day Care Services,8890,Other social work activities without accommodation, 
711110,Theater Companies and Dinner Theaters,9000,"Creative, arts and entertainment activities", 
711120,Dance Companies,9000,"Creative, arts and entertainment activities", 
711130,Musical Groups and Artists,9000,"Creative, arts and entertainment activities", 
711190,Other Performing Arts Companies,9000,"Creative, arts and entertainment activities",except carnivals
711190,Other Performing Arts Companies,9329,Other amusement and recreation activities n.e.c.,carnivals
711211,Sports Teams and Clubs,9312,Activities of sports clubs, 
711212,Racetracks,9311,Operation of sports facilities, 
711219,Other Spectator Sports,9319,Other sports activities, 
711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",9000,"Creative, arts and entertainment activities",arts facilities operators
711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",9311,Operation of sports facilities,"except arts facilities operators, sports promoters with facilities and fair promoters with facilities"
711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",9319,Other sports activities,sports organizers and promoters with facilities
711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",9329,Other amusement and recreation activities n.e.c.,"fair promoters and organizers with facilities, including agricultural fairs"
711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",9000,"Creative, arts and entertainment activities",arts events organizers without facilities
711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",9319,Other sports activities,"except arts events organizers without facilities, fair promoters and organizers without facilities and concert booking agencies"
711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",9329,Other amusement and recreation activities n.e.c.,"concert booking agencies and fair promoters and organizers without facilities, including agricultural fairs"
711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",7490,"Other professional, scientific and technical activities n.e.c.", 
711510,"Independent Artists, Writers, and Performers",3290,Other manufacturing n.e.c.,taxidermists (wildlife artists)
711510,"Independent Artists, Writers, and Performers",3319,Repair of other equipment ,restoration services for organs and similar instruments 
711510,"Independent Artists, Writers, and Performers",7420,Photographic activities,independent photojournalists
711510,"Independent Artists, Writers, and Performers",9000,"Creative, arts and entertainment activities","except independent photojournalists, restoration services for organs and similar antique instruments, and taxidermists"
712110,Museums,9102,Museum activities and operation of historical sites and buildings, 
712120,Historical Sites,9102,Museum activities and operation of historical sites and buildings, 
712130,Zoos and Botanical Gardens,9103,Botanical and zoological gardens and nature reserves activities, 
712190,Nature Parks and Other Similar Institutions,9103,Botanical and zoological gardens and nature reserves activities, 
713110,Amusement and Theme Parks,9321,Activities of amusement parks and theme parks, 
713120,Amusement Arcades,9329,Other amusement and recreation activities n.e.c., 
713210,Casinos (except Casino Hotels),9200,Gambling and betting activities, 
713290,Other Gambling Industries,9200,Gambling and betting activities, 
713910,Golf Courses and Country Clubs,9311,Operation of sports facilities, 
713920,Skiing Facilities,4922,Other passenger land transport,ski lift operators
713920,Skiing Facilities,9329,Other amusement and recreation activities n.e.c.,except independent ski lift operators
713930,Marinas,9329,Other amusement and recreation activities n.e.c., 
713940,Fitness and Recreational Sports Centers,9311,Operation of sports facilities, 
713950,Bowling Centers,9311,Operation of sports facilities, 
713990,All Other Amusement and Recreation Industries,7990,Other reservation service and related activities,tourist guide services
713990,All Other Amusement and Recreation Industries,9312,Activities of sports clubs,"recreational sporting teams and clubs (such as little league), hunting guides"
713990,All Other Amusement and Recreation Industries,9319,Other sports activities,"driving ranges, skeet shooting facilities, billiard rooms, and other miscellaneous sporting facility operation"
713990,All Other Amusement and Recreation Industries,9329,Other amusement and recreation activities n.e.c.,"except driving ranges, skeet shooting facilities, billiard rooms, recreational sporting teams and clubs, hunting guides, and tourist guide services"
721110,Hotels (except Casio Hotels) and Motels,5510,Short term accommodation activities,except separate operation of sleeping car services
721110,Hotels (except Casio Hotels) and Motels,5590,Other accommodation,separate operation of sleeping car services 
721120,Casino Hotels,5510,Short term accommodation activities,casino hotels (hotel as plurality of revenue)
721120,Casino Hotels,9200,Gambling and betting activities,except casino hotels with hotel activities as primary source of receipts
721191,Bed-and-Breakfast Inns,5510,Short term accommodation activities, 
721199,All Other Traveler Accommodation,5510,Short term accommodation activities, 
721211,RV (Recreational Vehicle) Parks and Campgrounds,5520,"Camping grounds, recreational vehicle parks, and trailer parks", 
721214,Recreational and Vacation Camps (except Campgrounds),5520,"Camping grounds, recreational vehicle parks, and trailer parks",
721310,Rooming and Boarding Houses,5590,Other accommodation, 
722110,Full-Service Restaurants,5610,Restaurants and mobile food service activities, 
722211,Limited-Service Restaurants,5610,Restaurants and mobile food service activities, 
722212,"Cafeterias, Grill Buffets, and Buffets",5610,Restaurants and mobile food service activities, 
722213,Snack and Nonalcoholic Beverage Bars,5610,Restaurants and mobile food service activities,except nonalcoholic beverage bars 
722213,Snack and Nonalcoholic Beverage Bars,5630,Beverage serving activities,nonalcoholic beverage bars 
722310,Food Service Contractors,5629,Other food service activities, 
722320,Caterers,5621,Event catering, 
722330,Mobile Food Services,5610,Restaurants and mobile food service activities,except mobile beverage bars and carts
722330,Mobile Food Services,5630,Beverage serving activities,mobile beverage bars and carts
722410,Drinking Places (Alcoholic Beverages),5630,Beverage serving activities, 
811111,General Automotive Repair,4520,Maintenance and repair of motor vehicles, 
811112,Automotive Exhaust System Repair,4520,Maintenance and repair of motor vehicles, 
811113,Automotive Transmission Repair,4520,Maintenance and repair of motor vehicles, 
811118,Other Automotive Mechanical and Electrical Repair and Maintenance,4520,Maintenance and repair of motor vehicles, 
811121,"Automotive Body, Paint, and Interior Repair and Maintenance ",2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,"custom fabrication of trailer bodies in a shop rather than on a factory basis, custom conversion of vans in a shop rather than a factory"
811121,"Automotive Body, Paint, and Interior Repair and Maintenance ",4520,Maintenance and repair of motor vehicles,"except custom fabrication of trailer bodies in a shop rather than on a factory basis, custom conversion of vans in a shop rather than a factory"
811122,Automotive Glass Replacement Shops ,4520,Maintenance and repair of motor vehicles, 
811191,Automotive Oil Change and Lubrication Shops,4520,Maintenance and repair of motor vehicles, 
811192,Car Washes ,4520,Maintenance and repair of motor vehicles, 
811198,All Other Automotive Repair and Maintenance ,4520,Maintenance and repair of motor vehicles,except motor vehicle emissions and safety inspection services
811198,All Other Automotive Repair and Maintenance,7120,Technical testing and analysis,automobile emissions inspection services and safety inspection services
811211,Consumer Electronics Repair and Maintenance,9512,Repair of communication equipment,cell phone repair
811211,Consumer Electronics Repair and Maintenance,9521,Repair of consumer electronics,except camera and cell phone repair
811211,Consumer Electronics Repair and Maintenance,3313,Repair of electronic and optical equipment,camera repair shops
811212,Computer and Office Machine Repair and Maintenance,3312,Repair of machinery,repair of office machinery (except computers) and repair of dictating machines
811212,Computer and Office Machine Repair and Maintenance,9511,Repair of computers and peripheral equipment,"except repair of office machines, dictating machines, and digital cameras"
811212,Computer and Office Machine Repair and Maintenance,3313,Repair of electronic and optical equipment,repair of digital cameras
811213,Communication Equipment Repair and Maintenance,3313,Repair of electronic and optical equipment,repair of GPS devices
811213,Communication Equipment Repair and Maintenance,9512,Repair of communication equipment,except repair of public address equipment and GPS devices
811213,Communication Equipment Repair and Maintenance,9521,Repair of consumer electronics,repair and maintenance of public address equipment
811219,Other Electronic and Precision Equipment Repair and Maintenance,3312,Repair of machinery,weighing equipment repair and maintenance
811219,Other Electronic and Precision Equipment Repair and Maintenance,3313,Repair of electronic and optical equipment,except repair and maintenance of weighing equipment
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,3311,Repair of fabricated metal products,fabricated metal products
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,3312,Repair of machinery,"except fabricated metal products, pulse generators, electrical equipment, shopping carts, trailers, other equipment, such as fishing nets, fertilizer bags, plastics and rubber products, non-metallic mineral products, commercial timing mechanisms, repair of trailers, and cleaning of industrial machinery"
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,3313,Repair of electronic and optical equipment,repair of pulse generators
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,3314,Repair of electrical equipment,repair of electrical equipment   
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,3315,"Repair of transport equipment, except motor vehicles",repair of shopping carts  
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,3319,Repair of other equipment ,"repair of miscellaneous commercial and industrial equipment, such as fishing nets, fertilizer bags, plastics and rubber products, non-metallic mineral products, parking meters, and commercial timing mechanisms"
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,4520,Maintenance and repair of motor vehicles,repair of trailers
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,8129,Other building and industrial cleaning activities,cleaning industrial machinery 
811411,Home and Garden Equipment Repair and Maintenance,3312,Repair of machinery,"repair of power tools,  hand-held type"
811411,Home and Garden Equipment Repair and Maintenance ,9522,Repair of household appliances and home and garden equipment,except repair of hand-held power tools
811412,Appliance Repair and Maintenance ,9522,Repair of household appliances and home and garden equipment,
